Employee_ID,Age,Gender,Department,Job_Role,Education,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_Percentage,Training_Hours,Promotions_Last_5_Years,Attrition
5606,27,Male,Finance,Senior Manager,High School,24,25231,2,99.52,94,1,No
5607,29,Other,IT,Team Lead,Post Graduate,23,26982,3,89.64,13,0,Yes
5608,21,Other,HR,Senior Manager,Diploma,34,71885,2,77.71,46,0,No
5609,49,Male,Operations,Analyst,PhD,9,145125,1,66.11,17,1,Yes
5610,28,Other,Operations,Manager,PhD,29,103183,4,61.91,66,2,No
5611,24,Male,Operations,Team Lead,Post Graduate,25,45488,2,95.45,98,0,No
5612,55,Other,Finance,Executive,Graduate,34,74116,1,77.87,82,2,No
5613,23,Female,IT,Associate,Diploma,23,103577,3,90.0,22,3,Yes
5614,27,Male,Marketing,Team Lead,Post Graduate,19,38631,3,79.85,94,3,No
5615,47,Female,Operations,Manager,Post Graduate,34,88062,1,95.19,59,2,No
5616,21,Other,IT,Senior Manager,PhD,9,74061,1,89.99,58,3,No
5617,47,Female,Sales,Analyst,Post Graduate,26,98877,2,63.42,87,0,No
5618,36,Other,Finance,Senior Manager,High School,14,126838,4,90.09,49,0,No
5619,58,Female,Marketing,Team Lead,High School,14,82363,4,70.67,60,3,No
5620,27,Female,Operations,Associate,Diploma,34,40692,5,90.92,16,0,No
5621,43,Female,Operations,Manager,Post Graduate,2,143072,1,97.94,53,0,No
5622,31,Male,Finance,Analyst,PhD,28,130849,3,97.21,90,0,No
5623,53,Female,Finance,Manager,Diploma,3,21590,5,65.0,8,3,Yes
5624,56,Other,HR,Manager,Graduate,15,113471,1,62.19,31,3,No
5625,57,Other,Operations,Associate,PhD,4,94123,1,91.08,77,1,No
5626,37,Male,IT,Team Lead,Graduate,20,90728,5,88.4,21,3,No
5627,55,Male,Finance,Senior Manager,Diploma,20,77943,4,67.05,39,3,No
5628,25,Other,Finance,Manager,High School,1,86734,1,87.38,77,1,No
5629,52,Female,Sales,Manager,PhD,13,92092,5,60.62,51,1,No
5630,23,Other,Sales,Manager,PhD,4,137216,2,85.25,77,0,No
5631,55,Male,Sales,Analyst,Diploma,6,90859,2,93.29,27,2,No
5632,34,Male,Finance,Manager,PhD,10,18973,3,85.67,43,1,No
5633,51,Other,Marketing,Manager,PhD,34,57144,4,62.62,53,2,Yes
5634,51,Female,IT,Team Lead,Diploma,29,92395,5,99.64,96,3,No
5635,37,Female,Finance,Manager,Post Graduate,0,113503,4,74.24,47,0,No
5636,44,Male,HR,Associate,Diploma,15,31338,4,75.22,21,0,No
5637,43,Other,Operations,Associate,PhD,0,34797,5,63.39,34,1,No
5638,38,Other,Marketing,Manager,Diploma,21,114483,1,66.68,44,2,No
5639,34,Male,Marketing,Associate,PhD,12,113298,2,70.85,27,2,Yes
5640,35,Other,IT,Team Lead,Graduate,26,35024,3,91.97,66,2,No
5641,35,Male,Marketing,Analyst,Graduate,14,56625,1,87.67,85,2,No
5642,26,Female,IT,Associate,High School,16,58032,4,83.35,37,2,No
5643,47,Female,Marketing,Associate,Diploma,8,130470,4,94.56,52,0,No
5644,35,Other,Operations,Senior Manager,Diploma,4,52065,5,99.91,86,2,No
5645,56,Female,IT,Team Lead,Graduate,22,23038,2,75.39,5,2,No
5646,28,Female,Sales,Associate,Graduate,10,77049,2,75.65,13,2,No
5647,35,Male,Sales,Analyst,Graduate,23,139367,3,89.44,85,1,No
5648,23,Male,Marketing,Senior Manager,High School,7,126463,1,85.77,35,3,No
5649,33,Other,Marketing,Manager,High School,33,137688,3,60.54,83,0,No
5650,54,Male,IT,Team Lead,Post Graduate,30,74502,4,86.22,50,3,No
5651,44,Other,IT,Associate,Diploma,21,118894,4,88.78,86,1,No
5652,52,Other,Operations,Manager,High School,13,71525,2,99.44,76,3,No
5653,52,Male,Finance,Team Lead,PhD,4,70462,4,83.47,43,1,No
5654,50,Female,Sales,Senior Manager,Diploma,16,60033,1,87.38,44,1,No
5655,33,Female,Finance,Associate,Post Graduate,17,129451,1,91.55,72,3,No
5656,21,Female,Finance,Analyst,Graduate,18,141425,3,63.84,40,1,No
5657,54,Female,HR,Team Lead,Post Graduate,6,56523,1,89.39,5,1,No
5658,35,Other,IT,Analyst,Diploma,25,56206,4,81.87,91,0,No
5659,34,Female,HR,Manager,Graduate,24,61598,5,64.0,6,3,Yes
5660,49,Other,HR,Manager,Post Graduate,17,31257,2,86.8,82,2,No
5661,54,Male,Finance,Senior Manager,Post Graduate,14,77310,2,69.38,94,1,No
5662,38,Male,HR,Senior Manager,Diploma,28,39980,2,81.52,98,0,No
5663,27,Other,Operations,Executive,High School,0,140433,5,71.24,92,1,No
5664,49,Female,IT,Executive,PhD,3,66546,4,64.18,46,3,No
5665,51,Other,Finance,Senior Manager,Post Graduate,8,69110,1,70.03,32,2,No
5666,45,Female,IT,Associate,PhD,31,89360,4,77.55,21,1,No
5667,58,Female,Operations,Manager,Diploma,23,103340,3,79.77,66,0,Yes
5668,34,Other,Marketing,Analyst,Diploma,17,141260,4,65.94,76,3,No
5669,28,Other,HR,Senior Manager,High School,14,60309,4,72.84,12,3,No
5670,47,Female,Finance,Associate,Graduate,19,53910,2,94.38,55,2,No
5671,22,Other,Sales,Analyst,PhD,1,89386,4,96.42,76,2,No
5672,37,Female,IT,Executive,Post Graduate,24,74394,5,81.41,11,2,No
5673,57,Other,Operations,Analyst,Graduate,12,110419,2,79.61,4,3,No
5674,34,Male,HR,Senior Manager,PhD,26,42997,3,83.26,76,2,Yes
5675,45,Female,IT,Manager,PhD,12,65275,5,68.58,54,2,No
5676,50,Male,Operations,Senior Manager,Graduate,27,46137,5,99.74,75,3,No
5677,49,Other,IT,Team Lead,Graduate,14,119604,3,89.81,73,1,No
5678,40,Male,Marketing,Associate,High School,28,144063,1,69.55,14,0,Yes
5679,41,Other,Operations,Associate,Post Graduate,20,28617,4,70.89,65,0,Yes
5680,42,Female,IT,Associate,Post Graduate,30,89442,4,85.94,37,0,No
5681,55,Other,Marketing,Team Lead,Post Graduate,22,129929,1,72.91,79,1,No
5682,57,Other,Marketing,Team Lead,Graduate,2,133962,3,74.21,96,3,No
5683,36,Female,Marketing,Manager,High School,34,110280,1,91.24,97,3,Yes
5684,37,Other,HR,Associate,Diploma,13,131915,2,70.68,54,0,No
5685,36,Female,Operations,Senior Manager,High School,1,111917,2,88.21,88,1,No
5686,22,Other,IT,Team Lead,Graduate,12,124501,2,97.4,54,2,No
5687,24,Female,IT,Senior Manager,High School,1,90471,1,64.97,46,2,Yes
5688,41,Male,Operations,Executive,Graduate,11,137343,5,65.77,89,2,Yes
5689,59,Other,Marketing,Associate,PhD,26,120718,2,97.71,13,0,No
5690,54,Other,IT,Team Lead,PhD,33,30878,1,68.14,14,0,No
5691,50,Other,IT,Team Lead,Diploma,4,73804,2,60.84,34,3,No
5692,26,Female,Marketing,Manager,PhD,24,109556,2,94.74,30,0,No
5693,37,Other,Sales,Senior Manager,Diploma,10,142494,4,71.29,33,0,No
5694,59,Female,Sales,Manager,Post Graduate,12,129410,1,71.93,72,2,No
5695,45,Other,Marketing,Manager,Graduate,27,85936,4,69.08,6,1,No
5696,25,Male,HR,Senior Manager,Post Graduate,20,109551,3,96.71,37,3,No
5697,25,Other,IT,Executive,Post Graduate,25,83645,2,90.98,0,1,No
5698,40,Male,IT,Senior Manager,Diploma,26,97285,2,83.87,86,0,Yes
5699,36,Female,Sales,Executive,Graduate,25,78235,4,78.13,13,2,No
5700,57,Male,Marketing,Manager,Diploma,14,120647,1,65.74,24,3,No
5701,29,Other,Operations,Executive,High School,5,19041,5,97.04,7,2,No
5702,25,Other,Operations,Associate,Post Graduate,3,24176,5,89.99,39,1,Yes
5703,22,Female,HR,Executive,Graduate,3,65276,3,71.16,5,2,No
5704,29,Other,Marketing,Executive,Post Graduate,29,55764,1,97.9,78,0,No
5705,56,Other,Sales,Team Lead,High School,12,95064,1,97.41,19,2,No
5706,42,Female,Sales,Team Lead,High School,8,126469,4,86.38,80,1,No
5707,42,Female,IT,Manager,Graduate,13,143454,2,99.4,95,1,No
5708,42,Male,Finance,Senior Manager,Graduate,27,45029,2,67.49,58,0,No
5709,54,Female,HR,Executive,High School,2,84180,1,89.26,5,0,No
5710,49,Other,HR,Associate,Post Graduate,28,43646,5,66.09,38,3,No
5711,58,Female,Finance,Team Lead,PhD,32,47201,3,87.67,91,1,Yes
5712,53,Other,Operations,Senior Manager,Post Graduate,14,91225,4,96.79,9,0,No
5713,38,Male,Operations,Associate,PhD,14,60707,1,81.44,8,3,No
5714,27,Female,Operations,Executive,Diploma,6,77272,3,90.52,33,3,Yes
5715,21,Other,Sales,Senior Manager,Graduate,11,140162,1,65.72,76,3,No
5716,53,Female,Marketing,Associate,High School,6,144628,3,85.33,54,3,No
5717,21,Female,HR,Analyst,Diploma,5,36640,3,62.53,74,1,Yes
5718,44,Female,Finance,Associate,Post Graduate,25,25321,2,61.48,74,1,Yes
5719,24,Female,IT,Associate,PhD,8,107524,4,85.36,93,0,No
5720,24,Male,IT,Executive,Graduate,23,134523,4,82.91,91,2,No
5721,38,Other,Sales,Senior Manager,PhD,29,37370,2,73.17,86,1,No
5722,47,Female,HR,Executive,Post Graduate,15,23426,5,80.52,60,1,No
5723,52,Other,Marketing,Executive,Post Graduate,26,129722,4,87.37,58,3,Yes
5724,53,Male,HR,Analyst,High School,32,44310,2,85.79,78,1,No
5725,48,Other,Operations,Associate,Diploma,22,125523,3,62.95,10,0,No
5726,56,Other,IT,Senior Manager,Graduate,18,41078,3,87.12,12,2,No
5727,26,Male,HR,Manager,High School,18,104727,4,86.38,61,0,No
5728,36,Female,IT,Team Lead,PhD,21,91218,3,86.78,91,1,No
5729,54,Other,Finance,Executive,Diploma,32,97625,4,93.89,70,3,Yes
5730,43,Other,Finance,Executive,Graduate,9,25532,1,83.07,94,0,No
5731,44,Female,IT,Executive,PhD,31,24316,2,97.52,21,2,No
5732,33,Female,Marketing,Executive,Graduate,14,24791,5,99.2,37,3,Yes
5733,38,Other,Marketing,Team Lead,Graduate,7,80774,4,90.07,13,3,No
5734,33,Male,HR,Manager,Diploma,24,30072,5,74.35,5,0,No
5735,57,Female,IT,Analyst,PhD,17,90931,2,65.72,30,0,No
5736,59,Female,Sales,Manager,High School,14,19631,2,92.81,50,3,No
5737,37,Male,Marketing,Team Lead,High School,25,99082,1,65.87,2,2,No
5738,35,Other,Marketing,Senior Manager,High School,20,29939,2,65.85,16,1,Yes
5739,38,Female,Operations,Analyst,Graduate,21,21474,3,96.76,19,1,No
5740,43,Other,Finance,Analyst,Post Graduate,33,141485,5,82.39,6,0,No
5741,50,Other,Marketing,Senior Manager,Diploma,13,117765,2,71.73,16,0,No
5742,54,Other,Marketing,Associate,High School,3,116869,2,98.52,57,0,Yes
5743,24,Male,Operations,Executive,Diploma,23,108729,5,88.29,89,0,Yes
5744,23,Other,Marketing,Team Lead,Graduate,1,78784,5,81.39,26,2,Yes
5745,27,Other,Operations,Senior Manager,Diploma,0,48232,1,73.18,12,1,No
5746,38,Female,IT,Manager,High School,1,25226,2,87.06,4,3,Yes
5747,27,Female,IT,Manager,High School,12,69492,3,89.24,64,1,No
5748,26,Male,Finance,Associate,Graduate,26,107897,3,88.48,16,0,No
5749,42,Male,HR,Senior Manager,Graduate,16,64962,1,67.81,36,3,No
5750,21,Female,Operations,Team Lead,PhD,16,20909,2,87.89,15,2,Yes
5751,24,Female,Marketing,Associate,Graduate,4,37362,5,83.26,17,2,Yes
5752,49,Male,HR,Associate,Post Graduate,23,21629,3,94.0,91,0,No
5753,41,Other,IT,Associate,Post Graduate,7,71852,2,84.99,2,0,No
5754,46,Male,Marketing,Analyst,High School,8,124315,1,65.85,17,1,No
5755,34,Other,HR,Analyst,Graduate,17,88134,1,72.74,40,0,No
5756,29,Female,Operations,Executive,Post Graduate,15,46633,5,89.75,93,0,No
5757,32,Female,Operations,Team Lead,Post Graduate,31,108391,1,89.6,95,3,No
5758,26,Female,HR,Manager,PhD,31,36922,1,68.91,77,3,No
5759,40,Other,Operations,Manager,Graduate,1,26432,1,74.18,16,1,No
5760,44,Male,Sales,Executive,PhD,3,41560,3,60.61,82,1,No
5761,47,Other,IT,Manager,Diploma,4,118563,5,73.27,60,2,No
5762,58,Male,Finance,Associate,PhD,25,119794,5,61.05,46,3,No
5763,28,Male,Finance,Executive,Diploma,8,35537,5,94.91,71,3,No
5764,21,Male,Sales,Executive,Diploma,14,43343,1,86.67,67,1,No
5765,44,Female,HR,Senior Manager,Graduate,23,67408,1,98.77,23,0,No
5766,27,Male,Operations,Analyst,Diploma,23,136009,3,95.68,92,2,No
5767,39,Female,Sales,Team Lead,Diploma,34,46085,1,84.14,46,0,No
5768,42,Male,Sales,Team Lead,PhD,24,115918,3,80.12,55,3,Yes
5769,55,Male,Operations,Analyst,Graduate,25,127933,5,95.35,74,1,No
5770,50,Female,IT,Associate,Graduate,22,81307,3,71.94,75,2,No
5771,49,Female,Operations,Team Lead,Diploma,5,112266,2,68.94,13,2,No
5772,42,Other,Operations,Manager,PhD,26,66348,4,76.4,70,3,Yes
5773,31,Male,Marketing,Manager,PhD,18,78636,1,62.13,66,2,No
5774,40,Female,HR,Team Lead,PhD,30,78738,5,72.08,95,1,Yes
5775,49,Other,Finance,Senior Manager,PhD,31,55701,4,63.35,10,3,No
5776,54,Other,Finance,Team Lead,High School,1,98917,4,62.11,1,1,No
5777,21,Female,Sales,Executive,Diploma,17,42004,5,82.05,16,1,Yes
5778,51,Male,Sales,Associate,Diploma,27,23963,4,88.33,41,3,No
5779,50,Other,Sales,Executive,Diploma,6,54131,3,81.47,57,2,No
5780,38,Male,HR,Analyst,Graduate,22,81699,5,62.82,22,3,No
5781,37,Male,Sales,Associate,Graduate,23,141517,5,75.8,32,1,No
5782,58,Other,Sales,Associate,PhD,27,87477,3,64.44,85,1,No
5783,34,Female,Marketing,Manager,Graduate,24,103328,2,86.0,44,0,No
5784,43,Male,HR,Associate,Post Graduate,3,85592,2,93.06,77,1,No
5785,45,Female,IT,Senior Manager,Diploma,18,18693,4,64.67,48,1,No
5786,35,Other,IT,Team Lead,Diploma,3,108462,5,62.67,19,1,Yes
5787,42,Male,Operations,Executive,High School,12,81308,3,76.24,52,3,No
5788,23,Female,Marketing,Manager,High School,0,146795,5,72.14,16,1,Yes
5789,39,Female,Finance,Manager,Post Graduate,33,130393,3,70.43,7,3,No
5790,54,Male,Operations,Senior Manager,High School,6,117841,2,68.46,6,3,Yes
5791,55,Female,IT,Senior Manager,PhD,24,61375,2,72.68,36,0,Yes
5792,21,Female,HR,Senior Manager,PhD,22,130298,4,98.61,99,1,No
5793,41,Other,Finance,Senior Manager,Diploma,29,78924,3,94.31,48,1,No
5794,49,Other,Sales,Executive,PhD,6,113234,2,84.05,67,1,Yes
5795,26,Female,HR,Senior Manager,High School,16,106013,1,92.02,29,1,No
5796,57,Female,Finance,Manager,Post Graduate,32,127013,2,60.59,51,2,No
5797,21,Male,IT,Manager,PhD,1,110728,5,64.46,53,1,No
5798,21,Other,Operations,Associate,Diploma,12,88572,3,71.7,51,0,Yes
5799,47,Male,Sales,Team Lead,Diploma,31,137219,1,85.76,84,3,No
5800,41,Female,Sales,Manager,High School,21,120618,2,95.34,41,2,No
5801,36,Male,HR,Manager,PhD,8,72514,2,69.25,26,1,No
5802,46,Female,Operations,Executive,High School,16,76749,3,65.57,2,0,No
5803,36,Other,Sales,Associate,Diploma,17,38506,1,93.92,94,1,No
5804,48,Other,Finance,Manager,Post Graduate,26,17399,3,76.37,15,2,No
5805,21,Female,Marketing,Analyst,PhD,10,32758,2,87.98,76,2,No
5806,56,Other,IT,Manager,Post Graduate,27,131284,4,81.92,70,0,No
5807,30,Female,HR,Team Lead,PhD,7,46913,3,67.04,74,3,No
5808,37,Male,Operations,Team Lead,Diploma,17,114049,2,88.02,97,0,No
5809,43,Female,Marketing,Associate,PhD,12,74153,3,76.83,41,2,No
5810,27,Male,Marketing,Associate,Diploma,32,124816,2,71.51,74,1,No
5811,27,Female,HR,Senior Manager,Graduate,14,106605,3,96.11,95,2,No
5812,35,Other,Finance,Executive,Diploma,21,100342,2,60.24,55,1,No
5813,54,Female,Operations,Team Lead,Diploma,29,66875,1,76.19,32,0,Yes
5814,24,Female,IT,Analyst,PhD,5,129262,5,72.02,28,2,No
5815,34,Female,HR,Analyst,Post Graduate,33,68420,5,62.18,94,1,No
5816,34,Other,Operations,Senior Manager,Diploma,18,86561,3,63.22,90,3,Yes
5817,36,Female,Marketing,Executive,PhD,32,139808,2,66.89,61,3,No
5818,27,Other,Marketing,Executive,Diploma,13,19240,5,80.2,65,3,No
5819,52,Female,HR,Associate,High School,18,126353,5,71.31,7,1,No
5820,39,Male,Operations,Manager,High School,14,133210,3,93.51,42,2,No
5821,22,Female,Marketing,Analyst,High School,9,107865,3,69.6,46,2,No
5822,30,Male,HR,Analyst,High School,1,106776,3,88.81,11,1,No
5823,37,Other,HR,Analyst,Post Graduate,1,75544,4,68.42,83,1,No
5824,57,Other,IT,Analyst,Diploma,20,89410,1,61.7,39,0,No
5825,32,Female,HR,Team Lead,High School,11,142992,1,70.58,4,1,No
5826,26,Other,Operations,Executive,PhD,9,43484,1,93.5,55,2,Yes
5827,42,Female,Operations,Manager,High School,11,55703,2,63.29,56,2,No
5828,52,Other,Marketing,Team Lead,Graduate,1,148356,2,73.78,76,1,No
5829,40,Male,Sales,Executive,Graduate,0,58103,1,60.32,0,1,No
5830,21,Other,IT,Senior Manager,Post Graduate,1,96078,3,85.21,32,1,No
5831,26,Male,Operations,Analyst,Graduate,22,139536,4,97.71,59,0,No
5832,39,Female,Marketing,Manager,PhD,27,51034,1,75.37,72,2,No
5833,38,Female,Marketing,Executive,High School,16,106385,3,83.08,33,2,Yes
5834,26,Female,IT,Senior Manager,Graduate,20,67670,5,78.09,71,3,No
5835,53,Male,IT,Analyst,Graduate,33,21215,4,98.93,32,1,Yes
5836,43,Female,Marketing,Senior Manager,Post Graduate,8,33399,2,89.44,99,0,No
5837,43,Female,Sales,Senior Manager,Graduate,16,24143,5,61.77,55,3,No
5838,46,Male,Finance,Team Lead,High School,31,78539,5,64.35,75,0,No
5839,33,Other,Marketing,Senior Manager,Diploma,4,39047,5,78.82,99,1,No
5840,27,Female,IT,Team Lead,High School,13,63354,3,85.27,82,2,No
5841,35,Other,HR,Associate,Graduate,24,22564,1,71.62,20,0,No
5842,47,Other,HR,Team Lead,Graduate,21,119656,5,86.99,96,1,No
5843,46,Female,IT,Senior Manager,Graduate,4,18044,1,83.06,67,3,No
5844,53,Female,IT,Executive,Post Graduate,8,111508,5,77.4,3,2,No
5845,35,Male,Finance,Senior Manager,PhD,30,117583,3,83.29,48,2,Yes
5846,56,Male,Operations,Senior Manager,High School,20,35357,1,96.66,10,1,No
5847,47,Female,IT,Executive,Graduate,0,62960,2,69.73,89,2,No
5848,25,Other,HR,Analyst,Diploma,21,15999,4,91.65,4,0,No
5849,22,Male,Sales,Manager,Post Graduate,22,21338,5,60.48,59,2,No
5850,53,Male,IT,Associate,PhD,22,48812,5,63.39,29,0,No
5851,36,Female,Finance,Analyst,Graduate,14,19893,3,97.99,65,3,No
5852,43,Female,Sales,Senior Manager,High School,0,68551,4,87.91,87,0,No
5853,58,Female,Finance,Analyst,Diploma,5,41133,1,85.33,15,1,No
5854,36,Female,Sales,Manager,Post Graduate,34,85796,5,73.36,81,1,No
5855,34,Male,IT,Analyst,High School,16,115440,2,67.37,75,2,No
5856,49,Male,HR,Manager,High School,22,147906,2,75.2,89,0,Yes
5857,46,Male,Sales,Analyst,Post Graduate,19,55522,3,83.94,11,3,No
5858,55,Other,Marketing,Team Lead,High School,27,44679,5,85.38,25,0,No
5859,35,Male,Operations,Senior Manager,Diploma,17,35784,3,66.78,67,0,Yes
5860,23,Male,Finance,Manager,Diploma,6,28476,4,77.82,26,0,No
5861,43,Female,Sales,Associate,High School,19,87920,2,82.67,52,0,No
5862,49,Male,Finance,Senior Manager,Graduate,23,96698,2,98.4,86,2,No
5863,54,Male,HR,Team Lead,High School,15,71681,3,81.98,84,0,No
5864,53,Male,Finance,Analyst,Graduate,12,73812,4,83.22,47,3,No
5865,43,Female,Finance,Senior Manager,High School,27,82498,1,90.61,36,1,No
5866,27,Male,Marketing,Analyst,PhD,6,100368,4,76.76,97,1,No
5867,23,Male,Finance,Analyst,Diploma,14,137505,3,75.35,44,0,No
5868,52,Other,Sales,Senior Manager,High School,22,99814,3,83.64,74,2,No
5869,51,Other,Finance,Manager,Diploma,22,18863,4,91.33,2,1,No
5870,38,Other,IT,Manager,Post Graduate,30,144650,3,85.5,5,2,No
5871,27,Other,Finance,Senior Manager,PhD,4,81092,2,67.45,77,1,No
5872,21,Female,IT,Manager,Graduate,26,85261,3,75.91,5,0,No
5873,34,Other,Operations,Executive,Post Graduate,9,66508,1,80.5,76,1,No
5874,52,Male,Finance,Analyst,PhD,6,77822,2,80.95,28,3,Yes
5875,26,Other,Operations,Senior Manager,Post Graduate,31,30819,5,73.58,32,0,No
5876,59,Female,Finance,Associate,Diploma,22,119579,2,80.9,16,0,Yes
5877,30,Other,Sales,Team Lead,PhD,8,47467,2,86.92,56,3,No
5878,27,Other,IT,Senior Manager,Post Graduate,28,133985,2,78.72,10,0,Yes
5879,46,Female,Operations,Senior Manager,Graduate,26,96042,4,78.05,65,1,No
5880,54,Female,Operations,Analyst,PhD,20,35227,5,92.06,33,3,No
5881,50,Female,IT,Team Lead,PhD,5,143846,1,90.27,94,2,No
5882,56,Female,Marketing,Analyst,Post Graduate,25,86973,2,76.9,15,3,No
5883,41,Female,Finance,Associate,High School,19,121513,4,99.84,40,1,No
5884,37,Female,Finance,Manager,Graduate,14,28159,3,62.66,36,2,No
5885,53,Male,Sales,Senior Manager,Graduate,19,29303,5,73.04,21,0,No
5886,30,Other,Marketing,Analyst,Post Graduate,14,89866,1,61.47,45,2,No
5887,32,Other,Marketing,Associate,Diploma,28,72551,5,93.58,34,3,Yes
5888,36,Female,Sales,Associate,Diploma,5,15160,1,90.23,6,0,No
5889,52,Female,Operations,Executive,High School,15,96714,1,87.35,49,3,No
5890,35,Male,IT,Senior Manager,High School,0,84950,3,68.58,14,3,Yes
5891,47,Male,Operations,Associate,Post Graduate,5,68709,1,88.31,3,3,Yes
5892,48,Female,HR,Manager,Diploma,15,99876,3,74.21,87,3,No
5893,37,Male,Sales,Analyst,Graduate,32,96340,2,94.74,12,1,No
5894,22,Male,IT,Analyst,Diploma,6,122459,5,67.98,28,2,No
5895,56,Female,Operations,Executive,Post Graduate,9,76662,1,68.71,49,3,No
5896,27,Female,Operations,Manager,Diploma,7,121421,3,98.42,15,2,Yes
5897,33,Female,Marketing,Associate,PhD,20,52700,2,80.68,0,2,No
5898,35,Female,Sales,Executive,Post Graduate,25,81685,5,77.86,33,1,No
5899,45,Other,HR,Associate,PhD,17,148631,2,74.07,97,3,Yes
5900,43,Other,Finance,Associate,Post Graduate,3,25369,4,93.25,79,3,No
5901,42,Female,Sales,Senior Manager,Graduate,19,48835,5,74.11,95,2,No
5902,46,Male,HR,Team Lead,Post Graduate,18,129047,3,74.25,32,3,No
5903,53,Female,HR,Associate,Post Graduate,32,117587,1,64.93,14,0,No
5904,31,Other,Sales,Analyst,Post Graduate,22,127509,3,80.83,80,1,No
5905,30,Male,IT,Associate,Post Graduate,8,82580,3,96.95,57,0,No
5906,45,Other,Sales,Executive,High School,17,140861,3,98.3,80,0,No
5907,57,Female,Operations,Associate,PhD,1,53581,5,99.82,34,1,No
5908,58,Other,Marketing,Analyst,Post Graduate,16,109526,5,78.92,52,3,No
5909,44,Other,Operations,Analyst,Post Graduate,15,82133,4,91.0,28,3,No
5910,53,Other,HR,Executive,High School,23,135397,2,82.1,75,0,Yes
5911,37,Male,HR,Analyst,Diploma,30,82857,3,81.92,57,3,No
5912,44,Other,Finance,Manager,High School,0,69010,4,92.25,76,3,Yes
5913,57,Male,HR,Manager,High School,27,78511,4,93.41,20,3,No
5914,22,Female,Finance,Team Lead,High School,32,144157,5,60.79,38,2,No
5915,52,Female,HR,Manager,Post Graduate,3,108587,2,97.71,0,0,Yes
5916,44,Other,HR,Executive,High School,0,46477,4,92.92,48,2,No
5917,29,Male,Sales,Associate,High School,32,67707,1,88.84,76,3,No
5918,24,Female,Sales,Manager,High School,9,101217,4,94.08,42,1,No
5919,37,Male,Marketing,Team Lead,Post Graduate,2,108910,5,81.49,87,3,No
5920,37,Male,Operations,Senior Manager,Graduate,20,81605,3,90.93,87,0,Yes
5921,50,Other,IT,Senior Manager,Graduate,8,113801,5,83.95,76,0,No
5922,31,Other,Marketing,Executive,Diploma,23,67905,5,81.72,99,2,No
5923,41,Male,HR,Team Lead,Post Graduate,7,118508,2,68.46,4,0,No
5924,41,Male,Marketing,Manager,High School,23,65999,1,93.9,54,3,No
5925,38,Other,Sales,Team Lead,High School,23,124644,1,95.35,77,2,No
5926,49,Male,Operations,Analyst,High School,9,73921,2,98.85,79,3,Yes
5927,44,Other,HR,Team Lead,Graduate,34,66724,2,64.82,69,3,No
5928,30,Male,HR,Manager,High School,3,119738,4,71.66,1,0,No
5929,37,Other,Marketing,Executive,High School,8,47264,1,87.42,67,1,No
5930,38,Male,Operations,Analyst,Graduate,10,19647,5,94.21,62,2,No
5931,40,Other,Finance,Team Lead,High School,12,45627,4,90.05,79,3,No
5932,57,Male,IT,Senior Manager,Diploma,26,88076,1,78.22,99,0,No
5933,38,Female,Operations,Manager,PhD,29,112960,3,89.04,84,0,No
5934,37,Female,Marketing,Executive,Diploma,11,62878,5,62.88,80,2,No
5935,29,Male,Marketing,Associate,Post Graduate,18,104310,5,86.5,66,3,Yes
5936,34,Female,IT,Manager,Diploma,3,28300,4,60.32,87,0,No
5937,49,Male,HR,Team Lead,Diploma,33,126562,1,61.9,69,0,No
5938,51,Male,HR,Executive,Graduate,22,131957,2,90.29,82,2,No
5939,24,Female,Finance,Senior Manager,Post Graduate,25,98534,3,79.11,97,3,No
